id;epi;travee;tablette;cote;ordre;lieu;format;auteur;titre;annee;tome;etat;commentaire
22135;8;32;4;8 S 204;;;in-12;Anonyme;Almanach de Lorraine et de Barrois;1791;;bon;Rangée de devant
22136;8;32;4;8 S 205;;;in-12;Anonyme;Almanach de Lorraine et du Barrois;1792;;bon;Rangée du fond
22137;8;32;4;8 S 205;;;in-12;Anonyme;Annuaire du département de la meurthe;1796;;bon;Rangée du fond
22138;8;32;4;8 S 205;;;in-12;Anonyme;Annuaire du département de la meurthe;1797;;bon;Rangée du fond
22139;8;32;4;8 S 205;;;in-12;Anonyme;Annuaire du département de la meurthe;1798;;bon;Rangée du fond
22140;8;32;4;8 S 205;;;in-12;Anonyme;Annuaire du département de la meurthe;1798;;bon;Rangée du fond
22141;8;32;4;8 S 205;;;in-12;Anonyme;Annuaire du département de la meurthe;1799;;bon;Rangée du fond
22142;8;32;4;8 S 205;;;in-12;Anonyme;Annuaire du département de la meurthe;1801;;bon;Rangée du fond
22143;8;32;4;8 S 205;;;in-12;Anonyme;Annuaire du département de la meurthe;1802;;bon;Rangée du fond
22144;8;32;4;8 S 205;;;in-12;Anonyme;Annuaire du département de la meurthe;1803;;bon;Rangée du fond
22145;8;32;4;8 S 205;;;in-12;Anonyme;Annuaire du département de la meurthe;1803;;bon;Rangée du fond
22146;8;32;4;8 S 205;;;in-12;Anonyme;Annuaire du département de la meurthe;1804;;bon;Rangée du fond
22147;8;32;4;8 S 205;;;in-12;Anonyme;Annuaire du département de la meurthe;1804;;bon;Rangée du fond
22148;8;32;4;8 S 206;;;in-12;Anonyme;Annuaire du citoyen pour le département de la meurthe;1797;;bon;Rangée du fond
22149;8;32;4;8 S 206;;;in-12;Anonyme;Annuaire du citoyen pour le département de la meurthe;1798;;bon;Rangée du fond
22150;8;32;4;8 S 206;;;in-12;Anonyme;Annuaire du citoyen pour le département de la meurthe;1799;;bon;Rangée du fond
22151;8;32;4;8 S 206;;;in-12;Anonyme;Annuaire du citoyen pour le département de la meurthe;1799;;bon;Rangée du fond
22152;8;32;4;8 S 207;;;in-8;Anonyme;Annuaire statistique du département de la Meurthe;1803;;bon;Rangée de devant
22153;8;32;4;8 S 207;;;in-8;Anonyme;Annuaire statistique du département de la Meurthe;1804-05;;bon;Rangée de devant
22154;8;32;4;8 S 207;;;in-8;Anonyme;Annuaire statistique du département de la Meurthe;1806;;bon;Rangée de devant
22155;8;32;4;8 S 207;;;in-8;Anonyme;Annuaire statistique du département de la Meurthe;1807;;bon;Rangée de devant
22156;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1822;;bon;Rangée de devant
22157;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1823;;bon;Rangée de devant
22158;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1824;;bon;Rangée de devant
22159;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1825;;bon;Rangée de devant
22160;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1826;;bon;Rangée de devant
22161;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1827;;bon;Rangée de devant
22162;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1828;;bon;Rangée de devant
22163;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1829;;bon;Rangée de devant
22164;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1830;;bon;Rangée de devant
22165;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1831;;bon;Rangée de devant
22166;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1832;;bon;Rangée de devant
22167;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1833;;bon;Rangée de devant
22168;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1834;;bon;Rangée de devant
22169;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1835;;bon;Rangée de devant
22170;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1836;;bon;Rangée de devant
22171;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1837;;bon;Rangée de devant
22172;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1838;;bon;Rangée de devant
22173;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1841;;bon;Rangée de devant
22174;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1842;;bon;Rangée de devant
22175;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1843;;bon;Rangée de devant
22176;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1844;;bon;Rangée de devant
22177;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1845;;bon;Rangée de devant
22178;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1846;;bon;Rangée de devant
22179;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1847;;bon;Rangée de devant
22180;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire du département de la meurthe;1848;;bon;Rangée de devant
22181;8;32;4;8 S 208;;;in-8;Anonyme;Annuaire statistique et administratif du département de la meurthe;1840;;bon;
22182;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour royale de Nancy;1839;;bon;
22183;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour royale de Nancy;1840;;bon;
22184;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour d'appel;1806;;bon;
22185;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour d'appel;1807;;bon;
22186;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour d'appel;1809;;bon;
22187;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour d'appel;1810;;bon;
22188;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour d'appel;1811;;bon;
22189;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour d'appel;1812;;bon;
22190;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour d'appel;1813;;bon;
22191;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour d'appel;1815;;bon;
22192;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour d'appel;1814;;bon;
22193;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour royale de Nancy;1817-18;BIS;bon;
22194;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour royale de Nancy;1819-20;BIS;bon;
22195;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour royale de Nancy;1821-22;BIS;bon;
22196;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour royale de Nancy;1823-24;BIS;bon;
22197;8;32;4;8 S 209;;;in-8;Anonyme;Almanach de la cour royale de Nancy;1825-26;BIS;bon;
22198;8;32;5;8 S 209;;;in-8;Anonyme;Almanach de la cour royale de Nancy;1827-28;BIS;bon;
22199;8;32;5;8 S 209;;;in-8;Anonyme;Almanach de la cour royale de Nancy;1829-30;BIS;bon;
22200;8;32;5;8 S 209;;;in-8;Anonyme;Almanach de la cour royale de Nancy;1831;BIS;bon;
22201;8;32;5;8 S 210;;;in-8;LEPAGE,Henri;Annuaire de meurthe et moselle;1884;;bon;Rangée de devant
22202;8;32;5;8 S 210;;;in-8;LEPAGE,Henri;Annuaire de meurthe et moselle;1885;;bon;Rangée de devant
22203;8;32;5;8 S 210;;;in-8;LEPAGE,Henri;Annuaire de meurthe et moselle;1886;;bon;Rangée de devant
22204;8;32;5;8 S 210;;;in-8;LEPAGE,Henri;Annuaire de meurthe et moselle;1887;;bon;Rangée de devant
22205;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1871-72;;bon;
22206;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1873;;bon;
22207;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1874;;bon;
22208;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1875;;bon;
22209;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1876;;bon;
22210;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1877;;bon;
22211;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1878;;bon;
22212;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1879;;bon;
22213;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1880;;bon;
22214;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1881;;bon;
22215;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1882;;bon;
22216;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de meurthe et moselle;1883;;bon;
22217;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1846-47-48;;bon;
22218;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1849-50;;bon;
22219;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1851-52;;bon;
22220;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1853-54;;bon;
22221;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1855-56;;bon;
22222;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1857-58;;bon;
22223;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1859-60;;bon;
22224;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1861-62;;bon;
22225;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1863-64;;bon;
22226;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1865-66;;bon;
22227;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1867-68;;bon;
22228;8;32;5;8 S 210;;;in-8;LEPAGE, Henri;Annuaire de la meurthe;1869-70;;bon;
22229;8;32;5;8 S 211;;;in-8;COLLIN, N.;Annuaire général des départements de l'est et du diocèse de Nancy-Toul;1866;;bon;Rangée de devant
22230;8;32;5;8 S 212;;;in-8;Anonyme;Annuaire du département du Haut-Rhin;1804;;bon;Rangée de devant
22231;8;32;5;8 S 213;;;in-12;Anonyme;Almanach du département de la moselle;1791;;bon;Rangée du fond
22232;8;32;5;8 S 214;;;in-12;Anonyme;Almanach des trois-évêchés;1785;;bon;Rangée du fond
22233;8;32;5;8 S 214;;;in-12;Anonyme;Almanach des trois-évêchés;1783;;bon;Rangée de devant
22234;8;32;5;8 S 214;;;in-12;Anonyme;Almanach des trois-évêchés;1785;;bon;Rangée de devant
22235;8;32;5;8 S 216;;;in-8;FARGÈS-MÉRICOURT, P.J.;Annuaire historique et statistique du département du Bas-Rhin;1807;;bon;Rangée de devant
22236;8;32;5;8 S 216;;;in-8;FARGÈS-MÉRICOURT, P.J.;Annuaire historique et statistique du département du Bas-Rhin;1806;;bon;Rangée de devant
22237;8;32;6;8 S 216;;;in-8;FARGÈS-MÉRICOURT, P.J.;Annuaire historique et statistique du département du Bas-Rhin;1812;;bon;Rangée de devant
22238;8;32;6;8 S 217;;;in-8;MERLIN, Ch.;Annuaire de l'instruction publique dans les vosges;1869;;bon;Rangée du fond
22239;8;32;6;8 S 218;;;in-8;Anonyme;Almanach des prisons;1794;;bon;Rangée du fond
22240;8;32;6;8 S 219;;;in-8;Anonyme;Almanach de Nancy;1794;;bon;Rangée du fond
22241;8;32;6;8 S 220;;;in-8;Anonyme;Almanach historique de la ville et duicèse de Verdun;1775;;bon;Rangée du fond
22242;8;32;6;8 S 221;;;in-8;Anonyme;Almanach des muses;1781;;bon;Rangée du fond
22243;8;32;6;8 S 222;;;in-8;Anonyme;Almanach des députés;1790;;bon;Rangée du fond
22244;8;32;6;8 S 223;;;in-8;Anonyme;Le premier almanach messin;1757;;bon;Rangée du fond
22245;8;32;6;8 S 224;;;in-8;Anonyme;Almanach chantant;1799;;bon;Rangée du fond
22246;8;32;6;8 S 225;;;in-8;Anonyme;Almanach pour l'année 1853;1853;;bon;Rangée du fond
22247;8;32;6;8 S 226;;;in-8;Anonyme;Almanach du bon catholique de la meurthe et des vosges;1844;;bon;Rangée du fond
22248;8;32;6;8 S 226;;;in-8;Anonyme;Almanach du bon catholique de la meurthe et des vosges;1845;;bon;Rangée du fond
22249;8;32;6;8 S 227;;;in-8;Anonyme;Almanach du département des vosges;1799;;bon;Rangée du fond
22250;8;32;6;8 S 228;;;in-8;Anonyme;Almanach historique et patriotique pour le département de Meurthe-et-Moselle;1877;;bon;Rangée du fond
22251;8;32;6;8 S 229;;;in-8;Anonyme;Almanach curieux, amusant prophétique et chantant;1797;;bon;Rangée du fond
22252;8;32;6;8 S 230;;;in-12;Anonyme;Almanach de la quatrième division militaire;1811;;bon;Rangée du fond
22253;8;32;6;8 S 231;;;in-8;Anonyme;Annuaire de l'arrondissement du tribunal de police correctionnelle de Toul;1799;;bon;Rangée du fond
22254;8;32;6;8 S 233;;;in-8;Anonyme;Almanach spirituel;1746;;bon;Rangée du fond
22255;8;32;6;8 S 234;;;in-8;Anonyme;Le petit almanach de Nancy;1794;;bon;Rangée du fond
22256;8;32;6;8 S 235;;;in-8;Anonyme;Almanach géographique;1751;;bon;Rangée du fond
22257;8;32;6;8 S 236;;;in-8;Anonyme;Almanach nouveau;1703;;bon;Rangée de devant
22258;8;32;6;8 S 237;;;in-8;Anonyme;Almanach prophétique et calendrier;1797-98;;bon;Rangée du fond
22259;8;32;6;8 S 238;;;in-8;Anonyme;Almanach des monnoies;1786;;bon;Rangée de devant
22260;8;32;6;8 S 239;;;in-8;ÉGAL, A.;Annuaire des vosges;1876;;bon;Rangée du fond
22261;8;32;6;8 S 240;;;in-8;Anonyme;La France ecclésiastique;1768;;bon;Rangée de devant
22262;8;32;6;8 S 240;;;in-8;Anonyme;La France ecclésiastique;1783;;bon;Rangée de devant
22263;8;32;6;8 S 240;;;in-8;Anonyme;La France ecclésiastique;1784;;bon;Rangée de devant
22264;8;32;6;8 S 241;;;in-8;Anonyme;Almanach du peuple - Partie 1;1794;;bon;Rangée du fond
22265;8;32;6;8 S 241;;;in-8;Anonyme;Almanach du peuple - Partie 2;1794;;bon;Rangée du fond
22266;8;32;6;8 S 242;;;in-8;COLLOT-D'HERBOIS, J.M.;Almanach du père Gérard;1792;;bon;Rangée du fond
22267;8;32;6;8 S 243;;;in-8;THIEBAUT, C.;Almanach civique du département des vosges;1792;;bon;Rangée du fond
22268;8;32;6;8 S 244;;;in-8;THIEBAUT, C.;Annuaire du peuple;1795;;bon;Rangée du fond
22269;8;32;6;8 S 245;;;in-8;COLLOT-D'HERBOIS, J.M.;Almanach du père Gérard;1792;;bon;Rangée du fond
22270;8;32;6;8 S 246;;;in-8;Anonyme;Calendrier de la cour de Charles de Lorraine;1772;;bon;Rangée du fond
22271;8;32;6;8 S 247;;;in-8;Anonyme;Calendrier de Philadelphie;1778;;bon;Rangée du fond
22272;8;32;6;8 S 248;;;in-8;Anonyme;Calendrier républicain;1793;;bon;Rangée du fond
22273;8;32;6;8 S 249;;;in-8;Anonyme;Calendrier historique;1796;;bon;Rangée du fond
22274;8;32;6;8 S 250;;;in-8;M.S.D.;Calendrier intéressant ou Almanach physico-économique;1773;;bon;Rangée du fond
22275;8;32;6;8 S 251;;;in-8;Anonyme;Calendrier républicain;s.d.;;bon;Rangée de devant
22276;8;32;6;8 S 252;;;in-8;Anonyme;Calendrier mistorial;1569;;bon;Rangée de devant
22277;8;32;6;8 S 253;;;in-8;Anonyme;Décadaire républicain;1795;;bon;Rangée du fond
22278;8;32;6;8 S 253;;;in-8;Anonyme;Calendrier de la république française;1793;;bon;Rangée de devant
22279;8;32;6;8 S 254;;;in-12;Anonyme;Étrénes de robe et d'épée utiles et curieuses;1762;;bon;Rangée du fond
22280;8;32;6;8 S 254;;;in-12;Anonyme;Étrénes de robe et d'épée utiles et curieuses;1763;;bon;Rangée du fond
22281;8;32;6;8 S 254;;;in-12;Anonyme;Étrénes de robe et d'épée utiles et curieuses;1764;;bon;Rangée du fond
22282;8;32;6;8 S 254;;;in-12;Anonyme;Étrénes de robe et d'épée utiles et curieuses;1765;;bon;Rangée du fond
22283;8;32;6;8 S 255;;;in-8;THIEBAUT, C.;Les tablettes annuelles;s.d.;;bon;Rangée du fond
22284;8;32;6;8 S 256;;;in-12;Anonyme;Étrénes mignones de Nancy;1754;;moyen;Rangée du fond
22285;8;32;6;8 S 257;;;in-12;Anonyme;Liste de MM. Les députés à l'assemblée nationale;1791;;bon;Rangée du fond
22286;8;32;6;8 S 258;;;in-8;Anonyme;Calendrier pour 1798;1798;;bon;Rangée de devant
22287;8;32;6;8 S 259;;;in-8;VERNÉGEOL;Guide annuaire illusté de Verdun et de l'arrondissement;1892;;bon;Rangée de devant
22288;8;32;6;8 S 260;;;in-4;Anonyme;Almanach perpétuel, pour trouver l'Heure par tous les degrés de hauteur du soleil;s.d.;;moyen;Rangée de devant
22289;8;32;6;8 S 261;;;in-4;BERGER DE LA GRANDE MONTAGNE;Le grand calendrier et compost des bergers;s.d.;;bon;Rangée de devant
22290;8;32;6;8 S 262;;;in-12;Anonyme;Le national almanach de la meurthe;1831;;bon;Rangée de devant
22291;8;32;6;8 S 263;1;;in-8;GUIBAL;Calendrier du XIXè s. - Almanach instructif;s.d.;;bon;Rangée de devant - Classeur 1
22292;8;32;6;8 S 263;2;;in-8;Anonyme;Le Lorrain peint par lui-même - Almanach;1854;;bon;Rangée de devant - Classeur 1
22293;8;32;6;8 S 263;3;;in-4;Anonyme;L'étoile des bergers, Almanach moral historique et récréatif;1893;;bon;Rangée de devant - Classeur 1
22294;8;32;6;8 S 263;4;;in-4;Anonyme;L'étoile des bergers, Almanach moral historique et récréatif;1896;;bon;Rangée de devant - Classeur 1
22295;8;32;6;8 S 263;5;;in-4;Anonyme;L'étoile des bergers, Almanach moral historique et récréatif;1898;;bon;Rangée de devant - Classeur 1
22296;8;32;6;8 S 263;6;;in-4;Anonyme;L'étoile des bergers, Almanach moral historique et récréatif;1899;;bon;Rangée de devant - Classeur 1
22297;8;32;6;8 S 263;7;;in-4;Anonyme;L'étoile des bergers, Almanach moral historique et récréatif;1900;;bon;Rangée de devant - Classeur 1
22298;8;32;6;8 S 263;8;;in-4;Anonyme;Almanach de Jeanne d'Arc;1905;;bon;Rangée de devant - Classeur 1
22299;8;32;6;8 S 263;9;;in-4;Anonyme;L'union républicaine des Vosges - Almanach;1912;;bon;Rangée de devant - Classeur 1
22300;8;32;6;8 S 263;1;;in-8;Anonyme;Le Lorrain peint par lui-même - Almanach;1853;;bon;Rangée de devant - Classeur 2
22301;8;32;6;8 S 263;2;;in-8;Anonyme;Almanach du peuple;1822;;bon;Rangée de devant - Classeur 2
22302;8;32;6;8 S 263;3;;in-4;Anonyme;Statistique annuelle ou Almanach du commerce de l'industrie, des sciences, des arts, et de l'administration du département de le Meurthe;1837-1838;;bon;Rangée de devant - Classeur 2
22303;8;32;6;8 S 263;4;;in-4;Anonyme;Calendrier lorrain;1841;;bon;Rangée de devant - Classeur 2
22304;8;32;6;8 S 263;5;;in-4;Anonyme;Annuaire-agenda judiciaire, administratif, statistique, industriel et commercial des départements du ressort de la cour royale de Nancy;1846;;bon;Rangée de devant - Classeur 2
22305;8;32;6;8 S 263;6;;in-8;Anonyme;Le travailleur-patriote - Almanach du peuple;1852;;bon;Rangée de devant - Classeur 2
22306;8;32;6;8 S 263;7;;in-8;Anonyme;L'Anabaptiste des campagnes;1853;;bon;Rangée de devant - Classeur 2
22307;8;32;6;8 S 263;1;;in-8;Anonyme;Almanach de Lorraine;1852;;bon;Rangée de devant - Classeur 3
22308;8;32;6;8 S 263;2;;in-8;Anonyme;L'almanach à deux sous illustré;1891;;bon;Rangée de devant - Classeur 3
22309;8;32;6;8 S 263;3;;in-8;Anonyme;L'almanach à deux sous illustré;1891;;bon;Rangée de devant - Classeur 3
22310;8;32;6;8 S 263;4;;in-4;Anonyme;Le véritable almanach Lorrain de Nancy & Metz;1889;;moyen;Rangée de devant - Classeur 3
22311;8;32;6;8 S 263;5;;in-4;Anonyme;Almanach d'Alsace et de Lorraine;1897;;mauvais;Rangée de devant - Classeur 3
22312;8;32;6;8 S 263;6;;in-8;Anonyme;L'incomparable almanach pour tous;1901;;bon;Rangée de devant - Classeur 3
22313;8;32;6;8 S 263;7;;in-8;LAENSBERG, Mathieu;Grand almanach liégeois;1904;;bon;Rangée de devant - Classeur 3
22314;8;32;6;8 S 263;8;;in-8;Anonyme;L'almanach à deux sous illustré;1907;;bon;Rangée de devant - Classeur 3
22315;8;32;6;8 S 263;9;;in-4;Anonyme;Le messager de Lorraine;1920;;bon;Rangée de devant - Classeur 3
22316;8;32;6;8 S 263;10;;in-4;La pharmacie anglaise;Le pays Lorrain - Agenda;1922;;bon;Rangée de devant - Classeur 3
22317;8;32;6;8 S 265;;;in-4;LEROY, Osvald;Étrénnes nancéiennes;1884;;bon;Rangée de devant
22318;8;32;7;8 S 265;;;in-4;LEROY, Osvald;Étrénnes nancéiennes;1887;;bon;Rangée de devant
22319;8;32;7;8 S 265;;;in-4;LEROY, Osvald;Étrénnes nancéiennes;1905;;bon;Rangée de devant
22320;8;32;7;8 S 266;;;in-4;Anonyme;Exposition de la poupée;1936;;bon;Rangée de devant
22321;8;32;7;8 S 267;;;in-4;BAILLY, Lucien;Défense des actionnaires et finance minière;s.d.;;bon;Rangée de devant
22322;8;32;7;8 S 268;;;in-8;SOUCI, Antoine;Almanach nommé le messager boiteux;1754;;bon;Rangée de devant - Classeur 3
22323;8;32;7;8 S 268;;;in-8;SOUCI, Antoine;Almanach nommé le messager boiteux;1801;;bon;Rangée de devant - Classeur 3
22324;8;32;7;8 S 268;;;in-8;SOUCI, Antoine;Almanach nommé le messager boiteux;1804;;bon;Rangée de devant - Classeur 3
22325;8;32;7;8 S 268;;;in-8;SOUCI, Antoine;Almanach nommé le messager boiteux;1807;;bon;Rangée de devant - Classeur 3
22326;8;32;7;8 S 268;;;in-8;SOUCI, Antoine;Almanach nommé le messager boiteux;1809;;bon;Rangée de devant - Classeur 3
22327;8;32;7;8 S 268;;;in-8;SOUCI, Antoine;Almanach nommé le messager boiteux;1810;;bon;Rangée de devant - Classeur 3
22328;8;32;7;8 S 268;;;in-8;SOUCI, Antoine;Almanach nommé le messager boiteux;1811;;bon;Rangée de devant - Classeur 3
22329;8;32;7;8 S 268;;;in-8;SOUCI, Antoine;Almanach nommé le messager boiteux;1812;;bon;Rangée de devant - Classeur 3
22330;8;32;7;8 S 268;;;in-8;SOUCI, Antoine;Almanach nommé le messager boiteux;1813;;bon;Rangée de devant - Classeur 3
22331;8;32;7;8 S 268;;;in-8;Anonyme;Almanach nommé le messager boiteux;1853;;bon;Rangée de devant - Classeur 3
22332;8;32;7;8 S 268;;;in-8;Anonyme;Almanach nommé le messager boiteux;1860;;bon;Rangée de devant - Classeur 3
22333;8;32;7;8 S 268;;;in-8;Anonyme;Almanach nommé le messager boiteux;1887;;bon;Rangée de devant - Classeur 3
22334;8;32;7;8 S 268;;;in-8;Anonyme;Almanach nommé le messager boiteux;1893;;bon;Rangée de devant - Classeur 3
22335;8;32;7;8 S 269;;;in-8;COLOT, Fr.;Traité de l'opération de la taille;1727;;bon;Rangée de devant
22336;8;32;7;8 S 270;;;in-4;TOLET, François;Traité de la lithotomie ou de l'extraction de la pierre hors de la vessie;1686;;bon;Rangée de devant
22337;8;32;7;8 S 271;;;in-8;Anonyme;Instruction abrégé sur les mesures déduites de la grandeur de la terre, uniformes pour toute la république et sur les calculs relatifs a leur division décimale;1793;;bon;Rangée de devant
22338;8;32;7;8 S 272;;;in-8;M. GUILLAUME;Sur l'utilité de l'histoire;1836;;bon;Rangée de devant
22339;8;32;7;8 S 273;;;in-8;ARTAUD, F.;Notice des tableaux du musée de la ville deLyon;1817;;bon;Rangée de devant
22340;8;32;7;8 S 274;;;in-8;Anonyme;Extraits du courier Lorrain;s.d.;;bon;Rangée de devant
22341;8;32;7;8 S 275;;;in-4;Anonyme;Le quatrième congrés des maires du Nord et de l'Est à Colmar;1937;;bon;Rangée de devant
22342;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1779;;bon;Rangée de devant
22343;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1780;;bon;Rangée de devant
22344;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1781;;bon;Rangée de devant
22345;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1782;;bon;Rangée de devant
22346;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1783;;bon;Rangée de devant
22347;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1784;;bon;Rangée de devant
22348;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1785;;bon;Rangée de devant
22349;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1786;;bon;Rangée de devant
22350;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1787;;bon;Rangée de devant
22351;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1788;;bon;Rangée de devant
22352;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1789;;bon;Rangée de devant
22353;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1790;;bon;Rangée de devant
22354;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1792;;bon;Rangée de devant
22355;8;32;7;8 S 276;;;in-8;MM. DE ROUSSEL & MONTANDRE;Etat militaire de France;1763;;bon;Rangée de devant - Dossier 1
22356;8;32;7;8 S 276;;;in-8;MM. DE ROUSSEL & MONTANDRE;Etat militaire de France;1764;;bon;Rangée de devant - Dossier 1
22357;8;32;7;8 S 276;;;in-8;MM. DE ROUSSEL & MONTANDRE;Etat militaire de France;1765;;bon;Rangée de devant - Dossier 1
22358;8;32;7;8 S 276;;;in-8;MM. DE ROUSSEL & MONTANDRE;Etat militaire de France;1766;;bon;Rangée de devant - Dossier 1
22359;8;32;7;8 S 276;;;in-8;MM. DE ROUSSEL & MONTANDRE;Etat militaire de France;1768;;bon;Rangée de devant - Dossier 1
22360;8;32;7;8 S 276;;;in-8;MM. DE ROUSSEL & MONTANDRE;Etat militaire de France;1769;;bon;Rangée de devant - Dossier 1
22361;8;32;7;8 S 276;;;in-8;MM. DE ROUSSEL & MONTANDRE;Etat militaire de France;1770;;bon;Rangée de devant - Dossier 1
22362;8;32;7;8 S 276;;;in-8;MM. DE ROUSSEL & MONTANDRE;Etat militaire de France;1771;;bon;Rangée de devant - Dossier 1
22363;8;32;7;8 S 276;;;in-8;MM. DE ROUSSEL & MONTANDRE;Etat militaire de France;1772;;bon;Rangée de devant - Dossier 1
22364;8;32;7;8 S 276;;;in-8;MM. DE ROUSSEL & MONTANDRE;Etat militaire de France;1775;;bon;Rangée de devant - Dossier 1
22365;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1776;;bon;Rangée de devant - Dossier 1
