id,n_carton,fonds,type_de_document,auteur,auteur_bis,titre,couverture,langue,edition,datation,contenu,etat,ancien_proprietaire,notes,don,emplacement_initial_dans_la_bibliotheque
1403,138,Driant,Notes,M. Driant,,L'organisation militaire.,Papier,Français,,,L'organisation militaire.,Correct,Famille Driant,"Pochette ""Période révolutionnaire, 1791-1799, l'organisation militaire""",Fils de M. Driant,1er étage travée 28 (2)
1404,138,Driant,Notes,M. Driant,,Chapelle des aumoneiades.,Papier,Français,,,Chapelle des aumoneiades.,Correct,Famille Driant,"Pochette ""Période révolutionnaire, 1791-1799, chapelle des aumoneiades""",Fils de M. Driant,1er étage travée 28 (2)
1405,138,Driant,Notes,M. Driant,,L'administration judiciaire.,Papier,Français,,,L'administration judiciaire.,Correct,Famille Driant,"Pochette ""XXe siècle, l'administration judiciaire""",Fils de M. Driant,1er étage travée 28 (2)
1406,138,Driant,Notes,M. Driant,,Inauguration du monument aux morts pour la France de la guerre 1914-1948.,Papier,Français,,,Inauguration du monument aux morts pour la France de la guerre 1914-1948.,Correct,Famille Driant,"Pochette ""21 mai 1933 Inauguration du monument aux morts pour la France de la guerre 1914-1948""",Fils de M. Driant,1er étage travée 28 (2)
1407,138,Driant,Notes,M. Driant,,La situation économique.,Papier,Français,,,La situation économique.,Correct,Famille Driant,"Pochette ""Période révolutionnaire, 1791-1799, la situation économique""",Fils de M. Driant,1er étage travée 28 (2)
1409,138,Driant,Notes,M. Driant,,L'instruction publique à Clermont.,Papier,Français,,,L'instruction publique à Clermont.,Correct,Famille Driant,"Pochette ""Période révolutionnaire, 1791-1799, l'instruction publique à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1410,138,Driant,Notes,M. Driant,,L'instruction publique.,Papier,Français,,,L'instruction publique.,Correct,Famille Driant,"Pochette ""Période barroise 1432-1430, l'instruction publique""",Fils de M. Driant,1er étage travée 28 (2)
1411,138,Driant,Notes,M. Driant,,L'instruction publique.,Papier,Français,,,L'instruction publique.,Correct,Famille Driant,"Pochette ""Clermont sous l'autorité du roi de France 1632-1648, l'instruction publique""",Fils de M. Driant,1er étage travée 28 (2)
1412,138,Driant,Notes,M. Driant,,L'administration financière.,Papier,Français,,,L'administration financière.,Correct,Famille Driant,"Pochette ""Clermont sous l'autorité du roi de France 1632-1648, l'administration financière""",Fils de M. Driant,1er étage travée 28 (2)
1413,138,Driant,Notes,M. Driant,,L'église de Clermont.,Papier,Français,,,L'église de Clermont.,Correct,Famille Driant,"Pochette ""Période Lorraine 1430-1632, l'église de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1414,138,Driant,Notes,M. Driant,,La garnison de Clermont.,Papier,Français,,,La garnison de Clermont.,Correct,Famille Driant,"Pochette ""Période Lorraine 1430-1632, la garnison de Clermont l'organisation militaire""",Fils de M. Driant,1er étage travée 28 (2)
1415,138,Driant,Notes,M. Driant,,"1592, Clermont dans la ligue. Le protestantisme.",Papier,Français,,,"1592, Clermont dans la ligue. Le protestantisme.",Correct,Famille Driant,"Pochette ""1592, Clermont dans la ligue. Le protestantisme""",Fils de M. Driant,1er étage travée 28 (2)
1416,138,Driant,Notes,M. Driant,,"1401, Chartes de la ville de Clermont en Argonne.",Papier,Français,,,"1401, Chartes de la ville de Clermont en Argonne.",Correct,Famille Driant,"Pochette ""1401, Chartes de la ville de Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1417,138,Driant,Notes,M. Driant,,Robert de Bar (1352-1411),Papier,Français,,,Robert de Bar (1352-1411),Correct,Famille Driant,"Pochette ""Les comtes de Bar, Robert de Bar 1352-1411""",Fils de M. Driant,1er étage travée 28 (2)
1419,138,Driant,Notes,M. Driant,,Notice sur Charny.,Papier,Français,,,Notice sur Charny.,Correct,Famille Driant,"Pochette ""Notice sur Charny, rédaction""",Fils de M. Driant,1er étage travée 28 (2)
1420,138,Driant,Notes,M. Driant,,Révolution. Clermont en Argonne. Notes historiques et documents.,Papier,Français,,,Révolution. Clermont en Argonne. Notes historiques et documents.,Correct,Famille Driant,"Pochette ""Révolution. Clermont en Argonne. Notes historiques et documents""",Fils de M. Driant,1er étage travée 28 (2)
1421,138,Driant,Notes,M. Driant,,Population de Clermont en Argonne.,Papier,Français,,,Population de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""XIXe siècle, population de clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1422,138,Driant,Notes,M. Driant,,Clermont en Argonne pendant la guerre de 1870-1871.,Papier,Français,,,Clermont en Argonne pendant la guerre de 1870-1871.,Correct,Famille Driant,"Pochette ""XIXe siècle, Clermont en Argonne pendant la guerre de 1870-1871""",Fils de M. Driant,1er étage travée 28 (2)
1423,138,Driant,Notes,M. Driant,,Le clergé à Clermont.,Papier,Français,,,Le clergé à Clermont.,Correct,Famille Driant,"Pochette ""XIXe siècle, le clergé à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1424,138,Driant,Notes,M. Driant,,La situation économique.,Papier,Français,,,La situation économique.,Correct,Famille Driant,"Pochette ""XIXe siècle, lasituation économique""",Fils de M. Driant,1er étage travée 28 (2)
1425,138,Driant,Notes,M. Driant,,Casimir Bonjour (1795-1856).,Papier,Français,,,Casimir Bonjour (1795-1856).,Correct,Famille Driant,"Pochette ""Casimir Bonjour (1795-1856)""",Fils de M. Driant,1er étage travée 28 (2)
1426,138,Driant,Notes,M. Driant,,La chapelle sainte Anne.,Papier,Français,,,La chapelle sainte Anne.,Correct,Famille Driant,"Pochette ""XIXe siècle, la chapelle ste Anne""",Fils de M. Driant,1er étage travée 28 (2)
1427,138,Driant,Notes,M. Driant,,"Juin 1791, la fuite du roi à Varennes. Passage à Clermont.",Papier,Français,,,"Juin 1791, la fuite du roi à Varennes. Passage à Clermont.",Correct,Famille Driant,"Pochette ""Juin 1791, la fuite du roi à Varennes. Passage à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1428,138,Driant,Notes,M. Driant,,L'église de Clermont.,Papier,Français,,,L'église de Clermont.,Correct,Famille Driant,"Pochette ""Période révolutionnaire 1791-1799, L'église de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1429,138,Driant,Notes,M. Driant,,La chapelle sainte Anne.,Papier,Français,,,La chapelle sainte Anne.,Correct,Famille Driant,"Pochette ""Période révolutionnaire 1791-1799, la chapelle sainte Anne""",Fils de M. Driant,1er étage travée 28 (2)
1430,138,Driant,Notes,M. Driant,,Notes sur Clermont en Argonne 1791 à nos jours.,Papier,Français,,,Notes sur Clermont en Argonne 1791 à nos jours.,Correct,Famille Driant,"Pochette ""Notes sur Clermont en Argonne 1791 à nos jours""",Fils de M. Driant,1er étage travée 28 (2)
1431,138,Driant,Notes,M. Driant,,L'administration financière.,Papier,Français,,,L'administration financière.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'administration financière""",Fils de M. Driant,1er étage travée 28 (2)
1432,138,Driant,Notes,M. Driant,,Le commerce et l'industrie à Clermont en Argonne.,Papier,Français,,,Le commerce et l'industrie à Clermont en Argonne.,Correct,Famille Driant,"Pochette ""XIXe siècle, le commerce et l'industrie à Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1433,138,Driant,Notes,M. Driant,,L'instruction publique à Clermont.,Papier,Français,,,L'instruction publique à Clermont.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'instruction publique à Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1434,138,Driant,Notes,M. Driant,,Le collège de Clermont.,Papier,Français,,,Le collège de Clermont.,Correct,Famille Driant,"Pochette ""XIXe siècle, le collège de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1435,138,Driant,Notes,M. Driant,,L'hospice de Clermont en Argonne.,Papier,Français,,,L'hospice de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'hospice de Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1436,138,Driant,Notes,M. Driant,,L'organisation militaire.,Papier,Français,,,L'organisation militaire.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'organisation militaire""",Fils de M. Driant,1er étage travée 28 (2)
1437,138,Driant,Notes,M. Driant,,L'incendie de Clermont de 1829.,Papier,Français,,,L'incendie de Clermont de 1829.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'incendie de Clermont de 1829""",Fils de M. Driant,1er étage travée 28 (2)
1438,138,Driant,Notes,M. Driant,,L'administration judiciaire.,Papier,Français,,,L'administration judiciaire.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'administration judiciare""",Fils de M. Driant,1er étage travée 28 (2)
1439,138,Driant,Notes,M. Driant,,L'église de Clermont.,Papier,Français,,,L'église de Clermont.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'église de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1440,138,Driant,Notes,M. Driant,,L'éclairage par l'électriciyé à Clermont.,Papier,Français,,,L'éclairage par l'électriciyé à Clermont.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'éclairage par l'électicité à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1441,138,Driant,Notes,M. Driant,,La faïencerie de Clermont en Argonne.,Papier,Français,,,La faïencerie de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""XIXe siècle, La faïencerie de Clermont en Argonne.",Fils de M. Driant,1er étage travée 28 (2)
1442,138,Driant,Notes,M. Driant,,L'administration forestière.,Papier,Français,,,L'administration forestière.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'administration forestière""",Fils de M. Driant,1er étage travée 28 (2)
1443,138,Driant,Notes,M. Driant,,L'occupation prusienne 1814-1818.,Papier,Français,,,L'occupation prusienne 1814-1818.,Correct,Famille Driant,"Pochette ""L'occupation prusienne 1814-1818""",Fils de M. Driant,1er étage travée 28 (2)
1444,138,Driant,Notes,M. Driant,,Organisation administrative.,Papier,Français,,,Organisation administrative.,Correct,Famille Driant,"Pochette ""XIXe siècle, organisation administrative""",Fils de M. Driant,1er étage travée 28 (2)
1445,138,Driant,Notes,M. Driant,,Clermont en Argonne.,Papier,Français,,,Clermont en Argonne.,Correct,Famille Driant,"Pochette ""Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1446,138,Driant,Notes,M. Driant,,Le clergé à Clermont après la révolution.,Papier,Français,,,Le clergé à Clermont après la révolution.,Correct,Famille Driant,"Pochette ""Période révolutionnaire 1791-1799, le clergé à Clermont en Argonne après la révolution.",Fils de M. Driant,1er étage travée 28 (2)
1447,138,Driant,Notes,M. Driant,,Notes historiques sur la Meuse.,Papier,Français,,Années 1930,Ensemble d'articles de journaux des années 1930 sur la Meuse.,Correct,Famille Driant,"Pochette ""Notes historiques sur la Meuse""",Fils de M. Driant,1er étage travée 28 (2)
1448,138,Driant,Notes,M. Driant,,Notes et documents sur la Meuse.,Papier,Français,,,"Ensemble de notes, d'articles sur la Meuse avec des cartes géographiques.",Correct,Famille Driant,"Pochette ""Notes et documents sur la Meuse""",Fils de M. Driant,1er étage travée 28 (2)
1449,138,Driant,Notes,M. Driant,,Extrait des registres des délibérations du directoire du district de Clermont.,Papier,Français,,3 septembre 1790-1er décembre 1795,Extrait des registres des délibérations du directoire du district de Clermont.,Correct,Famille Driant,,Fils de M. Driant,1er étage travée 28 (2)
1450,138,Driant,Notes,M. Driant,,Photographies et dessins.,Papier,Français,,,Photographies et dessins de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""Photographies et dessins appartenant à M; Driant. Histoire de Clermont en Argonne 1648-1791""",Fils de M. Driant,1er étage travée 28 (2)
1451,138 boîte grise,Driant,Notes,M. Driant,,,Papier,Français,,,Notes en vrac avec fiches et articles sur la Lorraine.,Correct,Famille Driant,,Fils de M. Driant,1er étage travée 28 (2)
1460,139,Divers,Notes,,,,Papier,Français,,,Notes diverses.,Correct,,"Pochette ""Notes""",,1er étage travée 28 (2)
1482,139,Divers,Notes et articles,,,Armée de la Loire Iere et 2e.,Papier,Français,,,Notes et articles sur l'armée de la Loire.,Correct,,"Pochette ""Armée de la Loire Iere et 2e""",,1er étage travée 28 (1)
1487,139,Divers,Notes et articles,,,Bibliographie du second empire.,Papier,Français,,,Ensemble de notes et d'articles.,Correct,,"Pochette ""Bibliographie du second empire""",,1er étage travée 28 (1)
1488,139,Divers,Notes et articles,,,La perte de l'Alsace.,Papier,Français,,,Ensemble de notes et d'articles.,Correct,,"Pochette ""La perte de l'Alsace""",,1er étage travée 28 (1)
1489,139,Divers,Notes et articles,,,Les armées françaises et allemandes en 1870.,Papier,Français,,,Ensemble de notes et d'articles.,Correct,,"Pochette ""Les armées françaises et allemandes en 1870""",,1er étage travée 28 (1)
1490,139,Divers,Notes et articles,,,Les sièges de place (1870-1871).,Papier,Français,,,Ensemble de notes et d'articles.,Correct,,"Pochette ""Les sièges de place (1870-1871)""",,1er étage travée 28 (1)
1491,139,Divers,Notes et articles,,,La champagne diplomatique par [].,Papier,Français,,,Ensemble de notes et d'articles.,Correct,,"Pochette ""La champagne diplomatique par []""",,1er étage travée 28 (1)
1492,139,Divers,Notes et articles,,,L'armée de l'est.,Papier,Français,,,Ensemble de notes et d'articles.,Correct,,"Pochette ""L'armée de l'est""",,1er étage travée 28 (1)
654,134,Bailly-Bechet,Notes et fiches,,,Artistes du XVIIe siècle.,Papier,Français,,,"Notes diverses sur des artistes du XVIIe siècle (Hennequin, Jacot, Leclerc etc).",Correct,Bailly-Bechet,"Pochette ""Artistes du XVIIe siècle""",,1er étage travée 28 (2)
729,135,Marot,Notes et fiches,,,Fonds Marot,Papier,Français,,,"Ensemble de notes et de fiches déjà référencées sur les Cordeliers, le XIXe siècle, Royaumont, Chatenois, les Bouches du Rhones, Saint Nicolas de Port, et la chapelle ducale. ",Correct,Marot,"Pochette ""Fonds Marot"" Pochette ""Enveloppe 2 """,,1er étage travée 28 (2)
751,135,Marot,Notes et fiches,,,Inventaires après décès.,Papier,Français,,,Notes diverses.,Correct,Marot,"Pochette ""Inventaires après décès""",,1er étage travée 28 (2)
758,135,Marot,Notes et fiches,,,,Papier,Français,,,Notes diverses.,Correct,Marot,Pochette orange,,1er étage travée 28 (2)
783,135,Marot,Notes et fiches,,,,Papier,Français,,,Notes diverses.,Correct,Marot,"Pochette ""Callot Textes""",,1er étage travée 28 (2)
793,135,Marot,Notes et fiches,,,,Papier,Français,,,Notes diverses.,Correct,Marot,"Pochette ""Callot généalogie des Porcellets""",,1er étage travée 28 (2)
819,135 boîte grise,Marot,Notes et fiches,,,Delorme.,Papier,Français,,,Ensemble de notes (voir titre).,Correct,Marot,"Pochette ""Delorme""",,1er étage travée 28 (2)
820,135 boîte grise,Marot,Notes et fiches,,,Langlois.,Papier,Français,,,Ensemble de notes (voir titre).,Correct,Marot,"Pochette ""Langlois""",,1er étage travée 28 (2)
821,135 boîte grise,Marot,Notes et fiches,,,Crocq.,Papier,Français,,,Ensemble de notes (voir titre).,Correct,Marot,"Pochette ""Crocq""",,1er étage travée 28 (2)
822,135 boîte grise,Marot,Notes et fiches,,,Divers. Claude Callot.,Papier,Français,,,Ensemble de notes (voir titre).,Correct,Marot,"Pochette ""Claude Callot""",,1er étage travée 28 (2)
823,135 boîte grise,Marot,Notes et fiches,,,Henriet.,Papier,Français,,,Ensemble de notes (voir titre).,Correct,Marot,"Pochette ""Henriet""",,1er étage travée 28 (2)
824,135 boîte grise,Marot,Notes et fiches,,,Clément Woeriot.,Papier,Français,,,Ensemble de notes (voir titre).,Correct,Marot,"Pochette""Woeriot""",,1er étage travée 28 (2)
827,135 boîte grise,Marot,Notes et fiches,,,Bibliothèque l'Arsenal.,Papier,Français,,,Notes diverses.,Correct,Marot,"Pochette ""Callot"" ""Bibliothèque m'Arsenal""",,1er étage travée 28 (2)
828,135 boîte grise,Marot,Notes et fiches,,,,Papier,Français,,,Fiches diverses.,Correct,Marot,"Pochette ""Callot""  ",,1er étage travée 28 (2)
829,135 boîte grise,Marot,Notes et fiches,,,Jean Callot fils.,Papier,Français,,,Notes sur Jean Callot.,Correct,Marot,"Pochette ""Callot"" ""Jean Callot fils""",,1er étage travée 28 (2)
830,135 boîte grise,Marot,Notes et fiches,,,Jean Callot père.,Papier,Français,,,Notes sur Jean Callot.,Correct,Marot,"Pochette ""Callot"" ""Jean Callot père""",,1er étage travée 28 (2)
831,135 boîte grise,Marot,Notes et fiches,,,Catherine Ruttinge. ,Papier,Français,,,Notes sur Catherine Ruttinge.,Correct,Marot,"Pochette ""Callot"" ""Catherine Ruttinge""",,1er étage travée 28 (2)
832,135 boîte grise,Marot,Notes et fiches,,,Tornille Bassompierre.,Papier,Français,,,Notes diverses.,Correct,Marot,"Pochette ""Callot"" ""Tornille Bassompierre""",,1er étage travée 28 (2)
833,135 boîte grise,Marot,Notes et fiches,,,Callot copies.,Papier,Français,,,Tables récapitulativbes des copies de Callot.,Correct,Marot,"Pochette ""Callot"" ""Callot copies""",,1er étage travée 28 (2)
1268,137 boîte grise,Divers,Notes et fiches,,,,Papier,Français,,,Ensemble de fiches et de notes manuscrites diverses.,Correct,,,,1er étage travée 28 (2)
684,134,Bailly-Bechet,Notes imprimées,,,Liquidation des comptes de Callot aux Offices.,Papier,Français,,Samedi 27 mars 1621,Liquidation des comptes de Callot aux Offices.,Correct,Bailly-Bechet,"Pochette ""Notes prises à Florence"" ""Callot""",,1er étage travée 28 (2)
870,136,Bailly-Bechet,Notes imprimées,,,Le tombeau de Philippe de Gueldre.,Papier,Français,,,Etude du tombeau de philippe de Gueldre. ,Correct,Bailly-Bechet,"Pochette ""Tombeau de Philippe de Gueldre"" ",,1er étage travée 28 (2)
917,136,Bailly-Bechet,Notes imprimées,,,Cordeliers.,Papier,Français-latin,,,Notes dactylographiées sur les Cordeliers.,Correct,Bailly-Bechet,"Pochette ""Fonds Marot Cordeliers"" ""Cordeliers 1""",,1er étage travée 28 (2)
918,136,Bailly-Bechet,Notes imprimées,,,Cordeliers.,Papier,Français-latin,,,Notes dactylographiées sur les Cordeliers.,Correct,Bailly-Bechet,"Pochette ""Fonds Marot Cordeliers"" ""Cordeliers 2""",,1er étage travée 28 (2)
1109,136,Bailly-Bechet,Notes imprimées,,,Titres.,Papier violet,Français,,,Notes qui indique toutes les fonction de Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1135,136,Bailly-Bechet,Notes imprimées,,,Chapelle de l'abbé.,Papier,Français,,,Notes sur la chapelle de l'abbé dans le parc de Chaalis.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1191,137,Divers,Notes imprimées,,,Histoire de Clermont-en-Argonne.,Papier,Français,,,Additifs et corrections.,Correct,,"Enveloppe ""Additifs et correction. Histoire de Clermont""",,1er étage travée 28 (2)
550,133,George Chepfer,Partitions,George Chepfer,,Partitions.,Papier,Français,,,Partitions.,Correct,,,,1er étage travée 28 (2)
551,133,George Chepfer,Partitions,George Chepfer,,La vieille hotte.,Papier,Français,,,Partitions.,Correct,,,,1er étage travée 28 (2)
776,135,Marot,Photocopie,,,,Papier,Français,,,Photocopies d'ouvrages anciens.,Correct,Marot,"Pochette ""René II-Historiographie 1477-1977""",,1er étage travée 28 (2)
791,135,Marot,Photocopie,N. Guinet,,Des Porcellets.,Papier,Français,,lundi 23 mai 1904,Photocopies d'un ouvrage.,Correct,Marot,"Pochette ""Callot généalogie des Porcellets""",,1er étage travée 28 (2)
910,136,Bailly-Bechet,Photocopie,,,Imprimés.,Papier,Français,,,"Photocopie avce entouré en orange ""Les Institutes de Justinien, imprimé à Bâle en 1478"". Forme d'inventaire. ",Correct,Bailly-Bechet,"Pochette ""Bailly-Bechet""",,1er étage travée 28 (2)
1047,136,Bailly-Bechet,Photocopie,J. Colomb-Gérard,,,Papier,Français,Paris,,Photographies du vieux Nancy.,Correct,Bailly-Bechet,"Pochette ""Vieille ville""",,1er étage travée 28 (2)
1138,136,Bailly-Bechet,Photocopie,,,,Papier,Français,Nancy,,Photocopie d'une coupe latérale d'un ba^timent.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1172,137,Lettres,Photocopie,Abbé Grégoire,,"Rapport sur les destructions opérées par le Vandalisme, et sur les moyens de le réprimer. ",Papier,Français,,,Photocopies d'un ouvrage envoyé à Pierre Marot.,Correct,,"Pochette ""Abbé Grégoire""",,1er étage travée 28 (2)
1230,137,Divers,Photocopie,,,Photocopie de la dactyl.,Papier,Français,,,Photocopie de la dactyl.,Correct,,"Pochette ""Photocopie de la dactyl""",,1er étage travée 28 (2)
1481,139,Divers,Photocopie,Paul Lallemand,,Table héraldique du nobiliaire de dom Pelletier.,Papier,Français,Nancy,1406,Table héraldique du nobiliaire de dom Pelletier.,Correct,,"Pochette ""Table héraldique du nobiliaire de dom Pelletier, par Paul Lallemand""",,1er étage travée 28 (1)
83,132 boîte grise,Divers,Photographie,,,,Photographie,Français,,,"Trois photographies en noir et blanc montrant ""Au Retour des Hirondelles, Comptoir à confiseries"" et ""L'Oracle pour tous"".",Correct,,,,1er étage travée 28 (2)
499,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
500,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
501,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
502,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
503,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
504,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
505,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
506,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
507,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
508,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
509,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
510,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
511,133,George Chepfer,Photographie,A. Novarc,,Déjeuner.,Photographie,Français,"Paris, A. Novarc, portraits d'art.",lundi 2 décembre 1935,Photographie d'un déjeuner offert à George Chepfer par ses amis à l'occasion de la remise de sa croix de chevalier de la légion d'honneur à l'Hôtel continetal de Paris.,Correct,,,,1er étage travée 28 (2)
649,134,Bailly-Bechet,Photographie,,,,Photographie,Français,,,5 photographies d'un tissus. ,Correct,Bailly-Bechet,"Pochette ""Saint Amon""  Pochette marron",,1er étage travée 28 (2)
657,134,Bailly-Bechet,Photographie,,,Tombeau de Jacques Callot au couvent des Cordeliers.,Photographie,Français,Nancy,,Photographie d'un dessin du tombeau de Jacques Callot à Nancy.,Correct,Bailly-Bechet,Pochette noire,,1er étage travée 28 (2)
676,134,Bailly-Bechet,Photographie,,,Cordeliers et Chapelle ducale.,Photographie,Français,,1938-1939,"Photographies intérieures, mobiliers, monuments en 1938-1939.",Correct,Bailly-Bechet,"Pochette bleue ""1""",,1er étage travée 28 (2)
697,135,Marot,Photographie,René Marot,,Visite de la chapelle et du caveau ducal de l'église des Cordeliers.,Photographie,Français,Nancy,mardi 1 mars 1955,12 photographie de la visite de l'église des Cordeliers. ,Correct,Marot,"Pochette Bleue ""2""",,1er étage travée 28 (2)
727,135,Marot,Photographie,,,,Photographie,Français,,,Ensemble de trois photographies en rappoirt avec Charles de Lorraine. ,Correct,Marot,"Pochette ""Fonds Marot"" Pochette verte",,1er étage travée 28 (2)
736,135,Marot,Photographie,,,,Papier,Français,,,5 photographies de manuscrits.,Correct,Marot,"Pochette ""Historiographie""",,1er étage travée 28 (2)
746,135,Marot,Photographie,,,Roxin.,Photographie,Français,,,Photographie d'un tableau.,Correct,Marot,"Pochette ""Roxin""",,1er étage travée 28 (2)
755,135,Marot,Photographie,,,Numismatique.,Photographie,Français,,,Photographie d'une pièce de monnaie. ,Correct,Marot,"Pochette ""Les Foulon""",,1er étage travée 28 (2)
781,135,Marot,Photographie,,,Jacques Callot.,Photographie,Français,,,5 photographies de portraits de Callot.,Correct,Marot,"Pochette ""Callot Textes""",,1er étage travée 28 (2)
782,135,Marot,Photographie,M. Rigal,,Notre Dame de bon secours.,Photographie,Français,"Paris, M. Rigal",,2 photographies de notre dame de bon secours à Nancy.,Correct,Marot,"Pochette ""Callot Textes""",,1er étage travée 28 (2)
795,135,Marot,Photographie,,,,Photographie,Français,,,Ensemble de photographies d'uvres.,Correct,Marot,"Pochette ""Callot généalogie des Porcellets"" enveloppe.",,1er étage travée 28 (2)
869,136,Bailly-Bechet,Photographie,,,Tombeau de Philippe de Gueldre.,Photographie,Français,,,6 photos du tombeau de Philippe de Gueldre.,Correct,Bailly-Bechet,"Pochette ""Tombeau de Philippe de Gueldre""",,1er étage travée 28 (2)
