id,n_carton,fonds,type_de_document,auteur,auteur_bis,titre,couverture,langue,edition,datation,contenu,etat,ancien_proprietaire,notes,don,emplacement_initial_dans_la_bibliotheque
1271,137 boîte grise,Divers,Livret,André Deruelle,_,Catalogue périodique.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1272,137 boîte grise,Divers,Livret,R. Clavreuil,_,Livres anciens et modernes historiques et documentaires.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1273,137 boîte grise,Divers,Livret,André Poursin,_,Histoire-Mémoires,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1274,137 boîte grise,Divers,Livret,Librairie Denis,_,Livres anciens et modernes.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1275,137 boîte grise,Divers,Livret,Lucien Dorbon,_,Histoire.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1276,137 boîte grise,Divers,Journal,_,_,La Voix de Notre-Dame de Verdun.,Papier,Français,Nancy,_,Journal complet envoyé à M. Driant à Paris.,Correct,_,_,_,1er étage travée 28 (2)
1277,137 boîte grise,Divers,Livret,R. Clavreuil,_,Livres anciens et modernes historiques et documentaires.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1278,137 boîte grise,Divers,Catalogue,_,_,_,Papier,Français,_,_,Ensemble de petits catalogues littéraires.,Correct,_,_,_,1er étage travée 28 (2)
1279,137 boîte grise,Divers,Lettres copie,_,_,Lettre à R. Pillault.,Papier,Français,Paris,26-oct-38,Lettre à R. Pillault.,Correct,_,_,_,1er étage travée 28 (2)
1280,137 boîte grise,Divers,Photographies,_,_,Photographies d'un voyage au Moyen Orient.,Photographie,Français,_,_,Photographies d'un voyage au Moyen Orient.,Correct,_,Classofilm 6-9,_,1er étage travée 28 (2)
1281,137 boîte grise,Divers,Photographies,_,_,Photographies de dames de la haute société.,Photographie,Français,_,_,Photographies de dames de la haute société.,Correct,_,"Enveloppe ""Crinolines""",_,1er étage travée 28 (2)
1282,137 boîte grise,Divers,Carnet,_,_,_,Noire,Français,_,_,Livre de compte.,Correct,_,_,_,1er étage travée 28 (2)
1283,137 boîte grise,Divers,Carnet,_,_,_,Rose,Français,_,_,Livre de compte.,Correct,_,_,_,1er étage travée 28 (2)
1284,137 boîte grise,Divers,Notes manuscrites,_,_,_,Papier,Français,_,_,Notes diverses.,Correct,_,_,_,1er étage travée 28 (2)
1285,137 boîte grise,Divers,Article de journal,_,_,_,Papier,Français,_,_,Articles bibliographiques.,Correct,_,_,_,1er étage travée 28 (2)
1286,137 boîte grise,Divers,Photographies,_,_,Clermont-en-Argonne.,Photographie,Français,_,_,Photographies de Clermont-en-Argonne.,Correct,_,_,_,1er étage travée 28 (2)
1287,137 boîte grise,Divers,Plan copie,_,_,Charny,Papier,Français,_,1264,Copie du plan de Charny.,Troué.,_,_,_,1er étage travée 28 (2)
1288,137 boîte grise,Divers,Livret,R. Clavreuil,_,Livres anciens et modernes historiques et documentaires.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1289,137 boîte grise,Divers,Livret,André Deruelle,_,Catalogue périodique.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1290,137 boîte grise,Divers,Livret,R. Clavreuil,_,Livres anciens et modernes historiques et documentaires.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1291,137 boîte grise,Divers,Livret,Librairie Roger Maguet,_,Livres d'occasion.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1292,137 boîte grise,Divers,Livret,René Colas,_,Catalogue de beaux livres.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1293,137 boîte grise,Divers,Livret,André Deruelle,_,Catalogue périodique.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1294,137 boîte grise,Divers,Livret,René Colas,_,Catalogue de beaux livres.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1295,137 boîte grise,Divers,Livret,R. Clavreuil,_,Choix de bons ouvrages & collections. ,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1296,137 boîte grise,Divers,Livret,Librairie Denis,_,Livres anciens et modernes.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1297,137 boîte grise,Divers,Livret,André Poursin,_,Quelques beaux livres en tout genre.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1298,137 boîte grise,Divers,Livret,André Poursin,_,Histoire-Mémoires,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1299,137 boîte grise,Divers,Livret,André Deruelle,_,Catalogue périodique.,Papier,Français,Paris,_,Catalogue littéraire.,Correct,_,_,_,1er étage travée 28 (2)
1300,137 boîte grise,Divers,Livret,Abbé Gillant,_,Les abbés méthains et leur sur.,Papier,Français,Verdun,_,Livret sur les abbés méthains.,Correct,_,_,_,1er étage travée 28 (2)
1301,137 boîte grise,Divers,Livret,_,_,Unfre kriegslosung morte der kraft in eisserner zeit.,Vert,Allemand,_,_,Petit livre en allemand.,Correct,_,Pochette marron avec une croix,_,1er étage travée 28 (2)
1302,137 boîte grise,Divers,Livret,_,_,Feldgesangbuch.,Gris,Allemand,_,_,Petit livre en allemand.,Correct,_,Pochette marron avec une croix,_,1er étage travée 28 (2)
1303,137 boîte grise,Divers,Livret,_,_,Feldgesangbuch.,Gris,Allemand,_,_,Petit livre en allemand.,Correct,_,Pochette marron avec une croix,_,1er étage travée 28 (2)
1304,137 boîte grise,Divers,Livret,_,_,Kirchengelänge.,Papier,Allemand,_,_,Petit livre en allemand.,Correct,_,Pochette marron avec une croix,_,1er étage travée 28 (2)
1305,137 boîte grise,Divers,Livre,E. Devinat,_,Lectures enfantines illustrées.,Papier,Français,"Paris, Librairie CH. Delgrave",_,Lectures enfantines illustrées.,Correct,Pierre Marot,_,_,1er étage travée 28 (2)
1306,137 boîte grise,Divers,Livret,_,_,Bulletin annuel de l'association des anciennes élèves du collège de jeunes filles de neufchâteau.,Papier,Français,Neufchâteau,juil-31,Bulletin annuel de l'association des anciennes élèves du collège de jeunes filles de neufchâteau.,Correct,_,_,_,1er étage travée 28 (2)
1307,137 boîte grise,Divers,Livret,_,_,Bulletin annuel de l'association des anciennes élèves du collège de jeunes filles de neufchâteau.,Papier,Français,Neufchâteau,nov-37,Bulletin annuel de l'association des anciennes élèves du collège de jeunes filles de neufchâteau.,Correct,_,_,_,1er étage travée 28 (2)
1308,137 boîte grise,Divers,Carte géographique,_,_,Campagnes 1806-1807,Papier,Français,_,_,Carte géographique.,Correct,_,_,_,1er étage travée 28 (2)
1309,137 boîte grise,Divers,Carte,_,_,_,Papier,Français,_,_,"Plusieurs cartes (postales, d'invitation etc)",Correct,_,_,_,1er étage travée 28 (2)
1310,137 boîte grise,Divers,Carte,_,_,Carte individuelle d'alimentation.,Papier,Français,_,_,Cartes d'alimentation. ,Correct,Marot,_,_,1er étage travée 28 (2)
1311,137 boîte grise,Divers,Notes manuscrites,_,_,_,Papier,Français,_,_,Notes diverses.,Correct,_,"Enveloppe ""Gentillatre""",_,1er étage travée 28 (2)
1312,137 boîte grise,Divers,Carnet,_,_,Les exercices physiques.,Papier,Français,_,_,Les exercices physiques. Carnet d'école.,Correct,Pierre Marot,_,_,1er étage travée 28 (2)
1313,137 boîte grise,Divers,Livret,_,_,Les contes de Perrault. Le petit chaperon rouge.,Papier,Français,"Paris, Auguste Godchaux",_,Les contes de Perrault. Carnet d'école.,Correct,Pierre Marot,_,_,1er étage travée 28 (2)
1314,137 boîte grise,Divers,Livret,_,_,Les héros de l'armée françaises.,Papier,Français,"Neufchâteau, Paul Jacob",_,Les héros de l'armée françaises. Carnet d'école.,Correct,Pierre Marot,_,_,1er étage travée 28 (2)
1315,137 boîte grise,Divers,Carnet,_,_,_,Papier,Français,_,_,Carnet d'école type image d'Epinal.,Correct,Pierre Marot,_,_,1er étage travée 28 (2)
1316,137 boîte grise,Divers,Cahier,_,_,Cahier.,"Papier oran,ge",Français,_,_,Cahier d'école.,Correct,Pierre Marot,_,_,1er étage travée 28 (2)
1317,137 boîte grise,Divers,Livret,_,_,Méthode pratique d'écriture Victorin. ,Papier,Français,"Paris, Auguste Godchaux",_,Cahier d'école.,Correct,Pierre Marot,_,_,1er étage travée 28 (2)
1318,137 boîte grise,Divers,Livret,_,_,Les contes de Perrault. Cendrillon.,Papier,Français,_,_,Cahier d'école.,Correct,Pierre Marot,_,_,1er étage travée 28 (2)
1319,137 boîte grise,Divers,Documents écrits,_,_,Défense noationale.,Papier,Français,_,_,Documents relatifs à la participation de P. Marot à la défense nationale.,Correct,Pierre Marot,_,_,1er étage travée 28 (2)
1320,137 boîte grise,Divers,Acte de décès,_,_,Acte de décès de Maurice.,Papier,Français,_,_,Acte de décès de Maurice.,Correct,_,_,_,1er étage travée 28 (2)
1321,137 boîte grise,Divers,Acte de décès,_,_,Acte de décès de Marie-Joséphine de Fischer de Dicourt.,Papier,Français,_,_,Acte de décès de Marie-Joséphine de Fischer de Dicourt.,Correct,_,_,_,1er étage travée 28 (2)
1322,137 boîte grise,Divers,Manuscrit,_,_,Escriptum.,Papier,Latin,_,_,Manuscrit original.,Correct,_,_,_,1er étage travée 28 (2)
1323,137 boîte grise,Divers,Manuscrit,_,_,_,Papier,Français,_,_,Manuscrit original.,Mauvais état,_,_,_,1er étage travée 28 (2)
1324,137 boîte grise,Divers,Lettre,_,_,Lettre.,Papier,Français,_,16 mai ?,Lettre.,Correct,_,_,_,1er étage travée 28 (2)
1325,137 boîte grise,Divers,Lettre,Robert Molinier de Fombelle,_,Lettre à Michel Simonin.,Papier,Français,Levallois,27-juil-57,Lettre à Michel Simonin.,Correct,_,_,_,1er étage travée 28 (2)
1326,137 boîte grise,Divers,Lettre,Robert Molinier de Fombelle,_,Lettre à Michel Simonin.,Papier,Français,Paris,22-juil-57,Lettre à Michel Simonin.,Correct,_,_,_,1er étage travée 28 (2)
1327,137 boîte grise,Divers,Lettre,Robert Molinier de Fombelle,_,Lettre à Michel Simonin.,Papier,Français,Paris,30-juil-57,Lettre à Michel Simonin.,Correct,_,_,_,1er étage travée 28 (2)
1328,137 boîte grise,Divers,Lettre,Robert Molinier de Fombelle,_,Lettre à Michel Simonin.,Papier,Français,Paris,30-juil-57,Lettre à Michel Simonin.,Correct,_,_,_,1er étage travée 28 (2)
1329,137 boîte grise,Divers,Lettre,Robert Molinier de Fombelle,_,Lettre à Michel Simonin.,Papier,Français,Paris,31-juil-57,Lettre à Michel Simonin.,Correct,_,_,_,1er étage travée 28 (2)
1330,137 boîte grise,Divers,Plan,_,_,Plan type de camp romain.,Papier,Français,,_,Plan type de camp romain.,Correct,_,_,_,1er étage travée 28 (2)
1331,138,Driant,Notes manuscrites,M. Driant,_,Le baillage de Clermont.,Papier,Français,_,_,Notes sur le baillage de Clermont-en-Argonne. Administration judiciaire.,Correct,Famille Driant,"Pochette ""Période Lorraine 1430-1632""",Fils de M. Driant,1er étage travée 28 (2)
1332,138,Driant,Notes manuscrites,M. Driant,_,Chapelle sainte anne.,Papier,Français,_,_,Notes sur la chapelle sainte anne.,Correct,Famille Driant,"Pochette ""1338 Chapelle ste anne""",Fils de M. Driant,1er étage travée 28 (2)
1333,138,Driant,Notes manuscrites,M. Driant,_,L'administration forestière.,Papier,Français,_,_,Notes sur l'administration forrestière à Clermont (1430-1632).,Correct,Famille Driant,"Pochette ""Période Lorraine 1430-1632, l'administration forrestière""",Fils de M. Driant,1er étage travée 28 (2)
1334,138,Driant,Notes manuscrites,M. Driant,_,La vie économique à Clermont.,Papier,Français,_,_,Notes sur la vie économique à Clermont-en-Argonne.,Correct,Famille Driant,"Pochette ""Période Lorraine 1430-1632, La vie économique à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1335,138,Driant,Notes manuscrites,M. Driant,_,La peste et la famine à Clermont.,Papier,Français,_,_,Notes sur la peste (1483/1596) et sur la famine de 1595-1598 à Clermont -en-Argonne.,Correct,Famille Driant,"Pochette ""Période Lorraine 1430-1632, La peste à Clermont en 1483 et en 1596, la famine à Clermont de 1595 à 1598""",Fils de M. Driant,1er étage travée 28 (2)
1336,138,Driant,Notes manuscrites,M. Driant,_,L'administration financière.,Papier,Français,_,_,Note ssur l'administration financière à Clermont.,Correct,Famille Driant,"Pochette ""Période Lorraine 1430-1632, L'administration financière""",Fils de M. Driant,1er étage travée 28 (2)
1337,138,Driant,Notes manuscrites,M. Driant,_,L'instruction publique.,Papier,Français,_,_,Notes sur l'instruction publique à Clermont. ,Correct,Famille Driant,"Pochette ""Période Lorraine 1430-1632, l'intrsuction publique""",Fils de M. Driant,1er étage travée 28 (2)
1338,138,Driant,Notes  ,M. Driant,_,_,Papier,Français,_,_,Notes en vrac sur la Lorraine.,Correct,Famille Driant,"Pochette ""Driant""",Fils de M. Driant,1er étage travée 28 (2)
1339,138,Driant,Photographie,_,_,_,Papier,Français,_,_,Photographies de Clermont-en-Argonne.,Correct,Famille Driant,"Pochette ""Photos et plan Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1340,138,Driant,Plan,_,_,_,Papier,Français,_,_,Plan de Clermont-en-Argonne.,Correct,Famille Driant,"Pochette ""Photos et plan Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1341,138,Driant,Livret,_,_,Clermont-en-Argonne.,Papier,Français,_,_,Lot de divers livret sur Clermont en Argonne.,Correct,Famille Driant,_,Fils de M. Driant,1er étage travée 28 (2)
1342,138,Driant,Notes ,M. Driant,_,Siège de Clermont par l'empereur Henri V.,Papier,Français,_,_,Notes sur le siège de Clermont en 1107.,Correct,Famille Driant,"Pochette ""au 1107, siège de Clermont par l'empereur Henri V""",Fils de M. Driant,1er étage travée 28 (2)
1343,138,Driant,Notes ,M. Driant,_,L'administration forestière.,Papier,Français,_,_,Notes sur l'administration forrestière à Clermont (XIe-XIVe s.).,Correct,Famille Driant,"Pochette ""XIe-XIVe siècle, Administration forestière""",Fils de M. Driant,1er étage travée 28 (2)
1344,138,Driant,Notes ,M. Driant,_,Charte des franchises.,Papier,Français,_,_,Notes sur la charte des franchises de Clermont.,Correct,Famille Driant,"Pochette ""8 septembre 1339, Charte des franchises accordées aux habitants de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1345,138,Driant,Notes ,M. Driant,_,Henri IV.,Papier,Français,_,_,Notes sur Henri IV (1337-1344).,Correct,Famille Driant,"Pochette ""Les comtes de Bar, Henri IV 1337-1344""",Fils de M. Driant,1er étage travée 28 (2)
1346,138,Driant,Notes ,M. Driant,_,Edouard Ier.,Papier,Français,_,_,Notes sur Edouard Ier (1302-1337).,Correct,Famille Driant,"Pochette ""Les comtes de Bar, Edouard Ier 1302-1337""",Fils de M. Driant,1er étage travée 28 (2)
1347,138,Driant,Notes ,M. Driant,_,L'administration forestière.,Papier,Français,_,_,"Notes sur l'administration forestières à Clermont ""1132-1430).",Correct,Famille Driant,"Pochette ""Période barroise 1132-1430, l'administration forestière""",Fils de M. Driant,1er étage travée 28 (2)
1348,138,Driant,Notes ,M. Driant,_,L'organisation militaire.,Papier,Français,_,_,Notes sur l'organisation militaire (1132-1430).,Correct,Famille Driant,"Pochette ""Période barroise, l'organisation militaire""",Fils de M. Driant,1er étage travée 28 (2)
1349,138,Driant,Notes ,M. Driant,_,Affranchissement des habitants du château de Clermont.,Papier,Français,_,_,Notes sur l'affranchissement en 1246 des habitants du château de Clermont.,Correct,Famille Driant,"Pochette ""1246, affranchissement des habitants du château de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1350,138,Driant,Notes ,M. Driant,_,Clermont sous l'autorité du roi de France.,Papier,Français,_,_,Notes sur Clermont en 1632-1648.,Correct,Famille Driant,"Pochette ""Clermont sous l'autorité du roi de France 1632-1648, l'administration judiciaire""",Fils de M. Driant,1er étage travée 28 (2)
1351,138,Driant,Notes ,M. Driant,_,Traité de saint Germain en Laye.,Papier,Français,_,_,Notes sur le traité de st Germain en Laye (29 mars 1641),Correct,Famille Driant,"Pochette ""29 mars 1641, traité de st Germain en Laye""",Fils de M. Driant,1er étage travée 28 (2)
1352,138,Driant,Notes ,M. Driant,_,Clermont passe sous l'autorité du roi de France.,Papier,Français,_,_,Notes sur Clermont en 1632-1648.,Correct,Famille Driant,"Pochette 26 juin 1632, Clermont passe sous l'autorité du roi de France""",Fils de M. Driant,1er étage travée 28 (2)
1353,138,Driant,Notes ,M. Driant,_,Le prieuré du château de Clermont.,Papier,Français,_,_,Notes sur le prieuré de Clermont.,Correct,Famille Driant,"Pochette ""1625-1632, le prieuré du château de Clermont-en-Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1354,138,Driant,Notes ,M. Driant,_,Le clergé à Clermont.,Papier,Français,_,_,Notes sur le Clergé à Clermont.,Correct,Famille Driant,"Pochette ""1632-1648, le clergé à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1355,138,Driant,Notes ,M. Driant,_,L'administration municipale.,Papier,Français,_,_,Notes sur l'administration municipale de Clermont.,Correct,Famille Driant,"Pochette ""Clermont sous l'autorité du roi de France 1632-1648, l'administration municipale""",Fils de M. Driant,1er étage travée 28 (2)
1356,138,Driant,Notes ,M. Driant,_,La vie économique à Clermont.,Papier,Français,_,_,Notes sur la vie économique à Clermont-en-Argonne.,Correct,Famille Driant,"Pochette ""Clermont sous l'autorité du roi de France 1632-1648, la vie économique à Clermont.",Fils de M. Driant,1er étage travée 28 (2)
1357,138,Driant,Notes ,M. Driant,_,L'administration forestière.,Papier,Français,_,_,Notes sur l'administration forestières à Clermont (1632-1648).,Correct,Famille Driant,"Pochette ""Clermont sous l'autorité du roi de France 1632-1648, L'administration forestière.",Fils de M. Driant,1er étage travée 28 (2)
1358,138,Driant,Notes ,M. Driant,_,L'organisation militaire.,Papier,Français,_,_,Notes sur l'organisation militaire (1632-1648).,Correct,Famille Driant,"Pochette ""Clermont sous l'autorité du roi de France 1632-1648, l'organisation militaire""",Fils de M. Driant,1er étage travée 28 (2)
1359,138,Driant,Notes ,M. Driant,_,Les pèlerinages de Clermont.,Papier,Français,_,_,Notes sur les pèlerinages deClermont (XVIIIe siècle).,Correct,Famille Driant,"Pochette ""XVIIIe siècle, les pèlerinages de Clermont-en-Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1360,138,Driant,Notes ,M. Driant,_,La peste en 1636.,Papier,Français,_,_,Notes sur la peste de 1636.,Correct,Famille Driant,"Pochette ""Clermont sous l'autorité du roi de France 162-1648, la peste en 1646""",Fils de M. Driant,1er étage travée 28 (2)
1361,138,Driant,Notes ,M. Driant,_,Clermont-en-Argonne sous la domination des ducs de Lorraine.,Papier,Français,_,_,Notes sur Clermont-en-Argonne sous la domination des ducs de Lorraine.,Correct,Famille Driant,"Pochette ""1430-1632, Clermont-en-Argonne sous la domination des ducs de Lorraine""",Fils de M. Driant,1er étage travée 28 (2)
1362,138,Driant,Notes ,M. Driant,_,La paroisse et les justifications religieuses. ,Papier,Français,_,_,Notes sur la aproisse et les justifications religieuses.,Correct,Famille Driant,"Pochette ""Période barroise 1132-1430, la paroisse, les justifications religieuses""",Fils de M. Driant,1er étage travée 28 (2)
1363,138,Driant,Notes ,M. Driant,_,L'administration financière.,Papier,Français,_,_,Notes sur l'administration financière de Clermont (1132-1430).,Correct,Famille Driant,"Pochette ""Période barroise 1132-1430, l'administration financière""",Fils de M. Driant,1er étage travée 28 (2)
1364,138,Driant,Notes ,M. Driant,_,La vie économique à Clermont.,Papier,Français,_,_,Notes sur la vie économique à Clermont-en-Argonne.,Correct,Famille Driant,"Pochette ""Période barroise 1132-1430, la vie économique à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1365,138,Driant,Notes ,M. Driant,_,L'administration judiciaire.,Papier,Français,_,_,Notes sur l'administration judiciaire à Clermont.,Correct,Famille Driant,"Pochette ""Période barroise 1132-1430, administration judiciaire""",Fils de M. Driant,1er étage travée 28 (2)
1366,138,Driant,Notes ,M. Driant,_,Reconstruction du château de Clermont.,Papier,Français,_,_,Notes sur la reconstruction du château de Clermont en 1230.,Correct,Famille Driant,"Pochette ""1230, reconstruction du château de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1367,138,Driant,Notes ,M. Driant,_,Géologie de Clermont.,Papier,Français,_,_,Notes sur la géologie de Clermont.,Correct,Famille Driant,"Pochette ""Géologie de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1368,138,Driant,Notes ,M. Driant,_,Noms donnés à Clermont aux différentes époques.,Papier,Français,_,_,Noms donnés à Clermont aux différentes époques.,Correct,Famille Driant,"Pochette ""Noms donnés à Clermont aux différentes époques""",Fils de M. Driant,1er étage travée 28 (2)
1369,138,Driant,Notes ,M. Driant,_,Description de Clermont.,Papier,Français,_,_,Description de Clermont.,Correct,Famille Driant,"Pochette ""Description de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1370,138,Driant,Notes ,M. Driant,_,Bibliographie.,Papier,Français,_,_,Bibliographie.,Correct,Famille Driant,"Pochette ""Bibliographie""",Fils de M. Driant,1er étage travée 28 (2)
1371,138,Driant,Notes ,M. Driant,_,Raoul de Boursault prend possession du comté de Clermont au nom du roi Charles V.,Papier,Français,_,_,Raoul de Boursault prend possession du comté de Clermont au nom du roi Charles V.,Correct,Famille Driant,"Pochette ""Raoul de Boursault prend possession du comté de Clermont au nom du roi Charles V""",Fils de M. Driant,1er étage travée 28 (2)
1372,138,Driant,Notes ,M. Driant,_,Edouard III.,Papier,Français,_,_,Notes sur Edouard III (1411-1415).,Correct,Famille Driant,"Pochette ""Les comtes de Bar, Edouard III 1411-1415""",Fils de M. Driant,1er étage travée 28 (2)
1373,138,Driant,Notes ,M. Driant,_,Le cardinal Louis de Bar.,Papier,Français,_,_,Notes sur le Cardinal Louis de Bar (1415-1430).,Correct,Famille Driant,"Pochette ""Les comtes de Bar, Le cardinal Louis de Bar 1415-1430""",Fils de M. Driant,1er étage travée 28 (2)
1374,138,Driant,Notes ,M. Driant,_,Clermont pendnt la guerre 1914-1948.,Papier,Français,_,_,Clermont pendnt la guerre 1914-1948.,Correct,Famille Driant,"Pochette ""XXe siècle, Clermont pendant la guerre, 1914-1948""",Fils de M. Driant,1er étage travée 28 (2)
1375,138,Driant,Notes ,M. Driant,_,Organisation financière.,Papier,Français,_,_,L'organisation financière de Clermont.,Correct,Famille Driant,"Pochette ""XXe siècle, Organisation financière""",Fils de M. Driant,1er étage travée 28 (2)
1376,138,Driant,Notes ,M. Driant,_,L'hygiène à Clermont.,Papier,Français,_,_,Notes sur l'hygiène à Clermont.,Correct,Famille Driant,"Pochette ""XXe siècle, l'hygiène à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1377,138,Driant,Notes ,M. Driant,_,La vie à Clermont.,Papier,Français,_,_,La vie à Clermont.,Correct,Famille Driant,"Pochette ""XXe siècle, la vie à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1378,138,Driant,Notes ,M. Driant,_,La paroisse de Clermont en Argonne.,Papier,Français,_,_,La paroisse de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""XXe siècle, la paroisse de Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1379,138,Driant,Notes ,M. Driant,_,"Clermont-en-Argonne Terre d'Empire""",Papier,Français,_,_,"Clermont-en-Argonne Terre d'Empire""",Correct,Famille Driant,"Pochette ""1288, Clermont-en-Argonne Terre d'Empire""",Fils de M. Driant,1er étage travée 28 (2)
1380,138,Driant,Notes ,M. Driant,_,Clermont en Argonne sous la domination des comtes de Bar.,Papier,Français,_,_,Clermont en Argonne sous la domination des comtes de Bar.,Correct,Famille Driant,"Pochette ""Chapitre IV, Clermont en Argonne sous la domination des comtes de Bar 1132-1430""",Fils de M. Driant,1er étage travée 28 (2)
1381,138,Driant,Notes ,M. Driant,_,Démélés des comtes de Bar de ceux de Champagne et des Evèques de Verdun. ,Papier,Français,_,_,Démélés des comtes de Bar de ceux de Champagne et des Evèques de Verdun. ,Correct,Famille Driant,"Pochette ""1116-1204, démélés des comtes de Bar de ceux de Champagne et des Evèques de Verdun""",Fils de M. Driant,1er étage travée 28 (2)
1382,138,Driant,Notes ,M. Driant,_,"1132, le fief de Clermont est remis au comte de Bar.",Papier,Français,_,_,"1132, le fief de Clermont est remis au comte de Bar.",Correct,Famille Driant,"Pochette ""1132, le fief de Clermont est remis au comte de Bar""",Fils de M. Driant,1er étage travée 28 (2)
1383,138,Driant,Notes ,M. Driant,_,Origines du château-fort de Clermont.,Papier,Français,_,_,Origines du château-fort de Clermont.,Correct,Famille Driant,"Pochette ""XIe siècle, origines du château-fort de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1384,138,Driant,Notes ,M. Driant,_,"1095, Arrestation de Dudon ou guide comte de Clermont.",Papier,Français,_,_,"1095, Arrestation de Dudon ou guide comte de Clermont.",Correct,Famille Driant,"Pochette ""1095, Arrestation de Dudon ou guide comte de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1385,138,Driant,Notes ,M. Driant,_,"An 1063, Les évèques, comtes de Verdu, ayant perdu le comté de Clermont Thierry assière la ville et le château.",Papier,Français,_,_,"An 1063, Les évèques, comtes de Verdu, ayant perdu le comté de Clermont Thierry assière la ville et le château.",Correct,Famille Driant,"Pochette""An 1063, Les évèques, comtes de Verdu, ayant perdu le comté de Clermont Thierry assière la ville et le château""",Fils de M. Driant,1er étage travée 28 (2)
1386,138,Driant,Notes ,M. Driant,_,Des origines au Xe siècle.,Papier,Français,_,_,Des origines au Xe siècle.,Correct,Famille Driant,"Pochette ""Des origines au Xe siècle""",Fils de M. Driant,1er étage travée 28 (2)
1387,138,Driant,Notes ,M. Driant,_,"An 1000, Le comté de Clermont est donné par Frédéric, comte de Verdun, à l'évèque Heimond.",Papier,Français,_,_,"An 1000, Le comté de Clermont est donné par Frédéric, comte de Verdun, à l'évèque Heimond.",Correct,Famille Driant,"Pochette""An 1000, Le comté de Clermont est donné par Frédéric, comte de Verdun, à l'évèque Heimond""",Fils de M. Driant,1er étage travée 28 (2)
1388,138,Driant,Notes ,M. Driant,_,"1571, Coutumes du baillage de Clermont.",Papier,Français,_,_,"1571, Coutumes du baillage de Clermont.",Correct,Famille Driant,"Pochette ""1571, coutumes du baillage de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1389,138,Driant,Notes ,M. Driant,_,Clermont pendant la guerre 1939-1944.,Papier,Français,_,_,Clermont pendant la guerre 1939-1944.,Correct,Famille Driant,"Pochette ""Clermont pendant la guerre 19139-1944""",Fils de M. Driant,1er étage travée 28 (2)
1390,138,Driant,Notes ,M. Driant,_,Population de Clermont en Argonne.,Papier,Français,_,_,Population de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""XXe siècle, population de Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1391,138,Driant,Notes ,M. Driant,_,Trafic de la gare de Clermont en Argonne.,Papier,Français,_,_,Trafic de la gare de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""XXe siècle, trafic de la gare de Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
